Unnamed: 0,levels,homeType,postingSeason,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,parking,hasGarage,pool,spa,Age,price
12820,0,SINGLE_FAMILY,summer,San Mateo,1945,970.0,1.0,2.0,0,0,0,0,77,1050000.0
12822,0,SINGLE_FAMILY,summer,San Mateo,1948,1630.0,2.0,4.0,0,0,0,0,74,998000.0
12823,0,CONDO,summer,Burlingame,1984,1440.0,2.0,2.0,0,0,0,0,38,988000.0
12824,0,SINGLE_FAMILY,summer,Burlingame,1940,1670.0,2.0,3.0,0,0,0,0,82,2450000.0
12825,0,CONDO,summer,Burlingame,1973,1180.0,2.0,2.0,0,0,0,1,49,998000.0
12826,0,TOWNHOUSE,summer,San Mateo,2016,1590.0,3.0,2.0,0,0,0,0,6,1398000.0
12827,0,TOWNHOUSE,summer,Burlingame,1978,1840.0,4.0,3.0,0,0,1,1,44,1698000.0
12828,0,SINGLE_FAMILY,summer,Burlingame,1972,2910.0,4.0,4.0,1,0,0,0,50,3498000.0
12829,0,CONDO,summer,San Mateo,1982,1268.0,2.0,2.0,0,0,1,1,40,969000.0
12830,0,SINGLE_FAMILY,summer,Graton,1954,1288.0,2.0,3.0,1,1,0,0,68,749500.0
12831,1,SINGLE_FAMILY,summer,Graton,1997,1593.0,2.0,3.0,1,1,0,0,25,799900.0
12835,2,SINGLE_FAMILY,summer,Elk,1984,1200.0,1.0,1.0,1,0,0,0,38,1125000.0
12837,0,SINGLE_FAMILY,summer,Napa,1998,1666.0,2.0,6.0,1,1,0,0,24,1295000.0
12838,1,SINGLE_FAMILY,summer,Napa,1996,1921.0,2.0,3.0,1,0,0,1,26,549000.0
12840,1,SINGLE_FAMILY,summer,Napa,1973,1481.0,2.0,3.0,1,1,0,0,49,764000.0
12843,0,SINGLE_FAMILY,summer,Napa,1964,1244.0,2.0,3.0,1,1,0,0,58,1250000.0
12844,2,SINGLE_FAMILY,summer,Napa,1979,4116.0,4.0,3.0,1,1,0,1,43,3500000.0
12845,2,SINGLE_FAMILY,summer,Napa,1984,2159.0,3.0,4.0,1,1,0,0,38,1097000.0
12846,0,SINGLE_FAMILY,summer,Napa,1973,1481.0,2.0,3.0,1,1,0,0,49,739500.0
12847,2,CONDO,summer,Napa,1973,1452.0,3.0,3.0,1,0,0,0,49,485000.0
12848,0,SINGLE_FAMILY,summer,Napa,1960,1337.0,2.0,3.0,1,1,0,0,62,620000.0
12849,2,CONDO,summer,Napa,1974,1320.0,2.0,3.0,1,0,0,0,48,455000.0
12851,1,SINGLE_FAMILY,summer,Napa,1989,2500.0,3.0,4.0,1,1,0,0,33,795500.0
12852,1,SINGLE_FAMILY,summer,Napa,2000,2026.0,3.0,3.0,1,1,0,0,22,2900000.0
12854,0,SINGLE_FAMILY,summer,Napa,1999,4025.0,4.0,4.0,1,1,0,1,23,3895000.0
12855,0,CONDO,summer,Napa,1982,780.0,1.0,1.0,1,1,0,0,40,413000.0
12856,1,SINGLE_FAMILY,summer,Napa,1953,2376.0,2.0,4.0,1,1,0,0,69,1295000.0
12857,2,SINGLE_FAMILY,summer,Napa,1995,2048.0,2.0,3.0,1,1,0,0,27,759500.0
12860,1,SINGLE_FAMILY,summer,Napa,1952,840.0,1.0,2.0,1,1,0,0,70,580000.0
12861,2,SINGLE_FAMILY,summer,Napa,1948,2045.0,2.0,3.0,1,1,0,0,74,830000.0
12862,0,SINGLE_FAMILY,summer,Napa,1922,1088.0,2.0,2.0,1,1,0,0,100,699000.0
12863,0,SINGLE_FAMILY,summer,Napa,1972,2200.0,3.0,4.0,1,1,0,0,50,1048000.0
12864,1,SINGLE_FAMILY,summer,Long Beach,1928,1168.0,1.0,2.0,1,1,0,0,94,490000.0
12865,1,SINGLE_FAMILY,summer,Long Beach,1947,838.0,1.0,2.0,1,1,0,0,75,559000.0
12866,1,SINGLE_FAMILY,summer,Long Beach,1923,1132.0,2.0,3.0,1,1,0,0,99,529888.0
12868,1,SINGLE_FAMILY,summer,Long Beach,1947,1108.0,1.0,3.0,1,1,0,0,75,630000.0
12869,1,SINGLE_FAMILY,summer,Long Beach,1960,884.0,1.0,2.0,1,0,0,0,62,549900.0
12870,1,SINGLE_FAMILY,summer,Long Beach,1940,1100.0,2.0,3.0,1,1,0,0,82,199900.0
12871,1,SINGLE_FAMILY,summer,Long Beach,1977,1102.0,2.0,3.0,1,1,0,0,45,480000.0
12872,1,SINGLE_FAMILY,summer,Long Beach,1930,864.0,1.0,2.0,1,1,0,0,92,519900.0
12873,2,CONDO,summer,Long Beach,1998,1600.0,3.0,3.0,1,1,0,0,24,599000.0
12874,1,SINGLE_FAMILY,summer,Long Beach,1939,1320.0,2.0,3.0,1,1,0,0,83,680000.0
12875,1,SINGLE_FAMILY,summer,Long Beach,1947,1180.0,1.0,2.0,1,1,0,0,75,595000.0
12876,1,SINGLE_FAMILY,summer,Long Beach,1938,1018.0,1.0,2.0,1,1,0,0,84,529999.0
12878,0,SINGLE_FAMILY,summer,Long Beach,1957,722.0,1.0,2.0,0,0,0,0,65,458000.0
12879,1,SINGLE_FAMILY,summer,Long Beach,1924,1260.0,1.0,2.0,0,0,0,0,98,649900.0
12880,1,SINGLE_FAMILY,summer,Long Beach,1927,1194.0,1.0,3.0,1,1,0,0,95,649000.0
12881,1,SINGLE_FAMILY,summer,Long Beach,1948,1003.0,1.0,3.0,1,1,0,0,74,575000.0
12885,1,SINGLE_FAMILY,summer,Long Beach,1997,926.0,1.0,2.0,1,1,0,0,25,535000.0
12887,1,SINGLE_FAMILY,summer,Long Beach,1963,1468.0,2.0,3.0,1,1,0,0,59,599000.0
12889,1,SINGLE_FAMILY,summer,Long Beach,1957,819.0,1.0,2.0,1,0,0,0,65,399000.0
12890,1,SINGLE_FAMILY,summer,Long Beach,1932,1743.0,3.0,4.0,1,1,0,0,90,750000.0
12891,1,SINGLE_FAMILY,summer,Long Beach,1947,931.0,1.0,2.0,1,1,0,0,75,610000.0
12892,1,SINGLE_FAMILY,summer,Forest Falls,1952,2306.0,2.0,3.0,1,1,0,0,70,364990.0
12893,1,SINGLE_FAMILY,summer,Forest Falls,1986,1330.0,2.0,3.0,1,1,0,0,36,349000.0
12894,1,SINGLE_FAMILY,summer,Forest Falls,1928,1374.0,2.0,3.0,0,0,0,0,94,335000.0
12895,2,SINGLE_FAMILY,summer,Forest Falls,1965,2160.0,3.0,4.0,0,0,0,0,57,468000.0
12896,2,SINGLE_FAMILY,summer,Forest Falls,1974,3731.0,4.0,4.0,1,1,0,0,48,729000.0
12897,2,SINGLE_FAMILY,summer,Forest Falls,2006,308.0,1.0,1.0,0,0,0,0,16,165000.0
12900,1,SINGLE_FAMILY,spring,Forest Falls,1959,1384.0,2.0,3.0,0,0,0,0,63,339000.0
12901,1,SINGLE_FAMILY,spring,Forest Falls,1927,530.0,1.0,2.0,1,0,0,0,95,189000.0
12902,1,SINGLE_FAMILY,spring,Forest Falls,1963,1680.0,2.0,4.0,0,0,0,0,59,389000.0
12904,0,SINGLE_FAMILY,summer,Los Altos,1959,2212.0,3.0,3.0,0,0,0,0,63,3898000.0
12905,0,SINGLE_FAMILY,summer,Los Altos,1996,5326.0,8.0,5.0,0,0,1,1,26,6488000.0
12906,0,SINGLE_FAMILY,summer,Los Altos,1950,2080.0,3.0,3.0,0,0,0,0,72,3998000.0
12907,0,SINGLE_FAMILY,summer,Los Altos,1951,2526.0,3.0,3.0,0,0,0,0,71,3465000.0
12908,0,SINGLE_FAMILY,summer,Los Altos,2009,4437.0,5.0,5.0,1,0,0,0,13,5498000.0
12909,0,SINGLE_FAMILY,summer,Los Altos,1973,2054.0,3.0,3.0,0,0,0,0,49,2995000.0
12910,0,SINGLE_FAMILY,summer,Los Altos,1983,3037.0,4.0,4.0,0,0,0,1,39,4690000.0
12911,0,SINGLE_FAMILY,summer,Los Altos,1966,2462.0,3.0,4.0,0,0,0,0,56,3995000.0
12912,0,SINGLE_FAMILY,summer,Los Altos,1956,3083.0,4.0,4.0,0,0,1,1,66,4898000.0
12913,0,SINGLE_FAMILY,summer,Los Altos,1992,3917.0,5.0,4.0,0,0,1,1,30,4788000.0
12915,2,SINGLE_FAMILY,summer,Los Altos,2006,3582.0,4.0,5.0,1,1,0,0,16,4900000.0
12917,0,SINGLE_FAMILY,summer,Los Altos,1983,4800.0,5.0,4.0,0,0,1,1,39,5800000.0
12918,0,CONDO,summer,Los Altos,2020,1653.0,3.0,3.0,0,0,0,0,2,2425000.0
12919,0,CONDO,summer,Los Altos,2020,1713.0,3.0,3.0,0,0,0,0,2,2995000.0
12925,0,TOWNHOUSE,spring,Los Altos,1998,1600.0,3.0,3.0,0,0,0,0,24,2488000.0
12926,0,CONDO,spring,Los Altos,1972,1840.0,2.0,2.0,0,0,1,1,50,2299000.0
12927,0,SINGLE_FAMILY,spring,Los Altos,1977,3220.0,4.0,4.0,0,0,0,0,45,3998000.0
12929,0,SINGLE_FAMILY,spring,Los Altos,1930,4603.0,5.0,5.0,0,0,0,0,92,5495000.0
12933,1,SINGLE_FAMILY,summer,Orange,1975,1768.0,2.0,4.0,1,1,0,0,47,899000.0
12934,2,SINGLE_FAMILY,summer,Anaheim,1973,1180.0,2.0,3.0,1,1,0,1,49,519000.0
12935,0,SINGLE_FAMILY,summer,Sacramento,2007,5521.0,5.0,4.0,1,0,0,1,15,3600000.0
12937,0,SINGLE_FAMILY,summer,Sacramento,2002,2246.0,3.0,3.0,1,0,0,1,20,1125000.0
12938,2,SINGLE_FAMILY,summer,Sacramento,2004,2734.0,3.0,5.0,1,1,0,0,18,595500.0
12939,0,SINGLE_FAMILY,spring,Sacramento,2001,1368.0,2.0,4.0,1,0,0,0,21,315000.0
12940,0,SINGLE_FAMILY,spring,Sacramento,1910,2755.0,3.0,3.0,1,0,0,1,112,1350000.0
12942,0,SINGLE_FAMILY,fall,Sacramento,1999,4700.0,4.0,4.0,1,0,1,0,23,3695000.0
12943,1,SINGLE_FAMILY,summer,Indio,1967,1392.0,2.0,3.0,1,1,0,0,55,298000.0
12944,2,SINGLE_FAMILY,summer,Indio,2005,1840.0,2.0,4.0,1,1,0,0,17,449000.0
12945,1,SINGLE_FAMILY,summer,Indio,2015,1858.0,2.0,2.0,1,1,0,1,7,449900.0
12946,1,SINGLE_FAMILY,summer,Indio,1955,1500.0,3.0,5.0,1,0,0,0,67,218000.0
12947,1,SINGLE_FAMILY,summer,Indio,2004,2667.0,3.0,3.0,1,1,1,1,18,1745000.0
12948,1,SINGLE_FAMILY,summer,Indio,1954,988.0,2.0,2.0,0,0,0,0,68,245000.0
12949,0,SINGLE_FAMILY,summer,Coachella,2019,2269.0,3.0,4.0,1,1,0,0,3,430000.0
12950,2,SINGLE_FAMILY,summer,Coachella,2005,2851.0,4.0,5.0,1,1,0,0,17,550000.0
12951,1,SINGLE_FAMILY,summer,Indio,1996,2071.0,3.0,3.0,1,1,1,1,26,585000.0
12952,1,SINGLE_FAMILY,summer,Indio,1959,1740.0,2.0,4.0,1,1,0,0,63,429900.0
12953,0,SINGLE_FAMILY,summer,Indio,2003,2212.0,2.0,4.0,1,1,0,1,19,525000.0
12954,1,SINGLE_FAMILY,summer,Coachella,1983,1042.0,2.0,3.0,1,1,0,0,39,250000.0
12955,1,SINGLE_FAMILY,summer,Coachella,1986,1752.0,2.0,3.0,1,1,0,0,36,375000.0
12956,1,SINGLE_FAMILY,summer,Indio,1979,5500.0,8.0,8.0,1,0,1,1,43,3799000.0
12957,2,SINGLE_FAMILY,summer,Coachella,2020,2376.0,3.0,5.0,1,1,0,0,2,539900.0
12958,1,SINGLE_FAMILY,summer,Coachella,1960,1755.0,2.0,3.0,1,0,0,0,62,235000.0
12959,0,CONDO,summer,Indio,1979,720.0,1.0,1.0,1,0,0,1,43,169000.0
12960,1,SINGLE_FAMILY,summer,Indio,1984,1120.0,2.0,2.0,1,1,0,1,38,240000.0
12963,1,SINGLE_FAMILY,summer,Indio,1984,1297.0,2.0,4.0,1,1,0,0,38,295000.0
12964,0,SINGLE_FAMILY,summer,Marysville,2010,947.0,2.0,2.0,1,0,0,0,12,314999.0
12965,0,SINGLE_FAMILY,summer,Yuba City,1996,2371.0,2.0,4.0,1,0,0,0,26,529900.0
12967,0,SINGLE_FAMILY,summer,Yuba City,2002,2071.0,2.0,3.0,1,0,0,0,20,525000.0
12968,2,SINGLE_FAMILY,spring,Maywood,1914,2948.0,5.0,7.0,1,1,0,0,108,960000.0
12973,2,SINGLE_FAMILY,summer,Anaheim,1984,1171.0,2.0,3.0,1,1,0,0,38,740000.0
12974,2,SINGLE_FAMILY,summer,Anaheim,1992,3139.0,3.0,5.0,1,1,1,1,30,1549000.0
12975,2,SINGLE_FAMILY,summer,Anaheim,1999,2443.0,3.0,5.0,1,1,0,0,23,998000.0
12976,2,SINGLE_FAMILY,summer,Anaheim,1991,1581.0,3.0,3.0,1,1,0,0,31,996000.0
12977,2,CONDO,summer,Anaheim,1994,1250.0,3.0,3.0,1,1,0,0,28,650000.0
12978,2,CONDO,summer,Anaheim,1997,1046.0,3.0,2.0,1,1,0,1,25,575000.0
12979,2,SINGLE_FAMILY,summer,Anaheim,1993,2013.0,3.0,4.0,1,1,0,0,29,948888.0
12980,3+,CONDO,summer,Anaheim,1993,1299.0,2.0,2.0,1,1,0,1,29,625000.0
12981,2,SINGLE_FAMILY,summer,Anaheim,1990,1974.0,3.0,4.0,1,1,0,0,32,682500.0
12982,2,SINGLE_FAMILY,summer,Anaheim,1998,3348.0,4.0,4.0,1,1,0,0,24,1448000.0
12983,2,CONDO,summer,Anaheim Hills,1990,1061.0,2.0,2.0,1,1,0,1,32,559000.0
12987,1,SINGLE_FAMILY,spring,Anaheim,1980,1786.0,1.0,3.0,1,1,0,0,42,950000.0
12988,1,CONDO,summer,Concord,1974,917.0,1.0,2.0,0,0,0,0,48,399000.0
12990,1,SINGLE_FAMILY,summer,Landers,1961,980.0,1.0,1.0,1,1,0,0,61,260000.0
12992,0,SINGLE_FAMILY,summer,Landers,1958,2495.0,3.0,4.0,0,0,0,0,64,699000.0
13000,1,SINGLE_FAMILY,summer,Landers,1965,656.0,1.0,1.0,0,0,0,0,57,319000.0
13004,1,SINGLE_FAMILY,summer,Landers,1989,3112.0,3.0,2.0,1,1,0,0,33,425000.0
13006,0,SINGLE_FAMILY,summer,Landers,1991,1508.0,2.0,3.0,1,1,0,0,31,565000.0
13009,0,SINGLE_FAMILY,summer,Landers,1960,984.0,1.0,2.0,0,0,0,0,62,349000.0
13011,1,SINGLE_FAMILY,summer,Johnson Valley,1958,1010.0,3.0,2.0,0,0,0,0,64,225000.0
13018,2,SINGLE_FAMILY,summer,La Jolla,1989,4420.0,6.0,5.0,1,1,0,1,33,6495000.0
13019,1,SINGLE_FAMILY,summer,La Jolla,1961,2136.0,2.0,3.0,1,1,0,1,61,2495000.0
13021,1,SINGLE_FAMILY,summer,La Jolla,1958,2465.0,3.0,4.0,1,1,1,1,64,3348000.0
13022,2,SINGLE_FAMILY,summer,San Diego,2005,3498.0,4.0,5.0,1,1,1,1,17,2395000.0
13023,2,CONDO,summer,Yorba Linda,1985,1124.0,3.0,2.0,1,1,0,1,37,499999.0
13025,2,SINGLE_FAMILY,summer,Orange,2002,5054.0,5.0,5.0,1,1,1,0,20,3399000.0
13026,2,CONDO,summer,Yorba Linda,1985,1010.0,2.0,2.0,1,1,0,1,37,235000.0
13027,1,SINGLE_FAMILY,summer,Anaheim,1974,1282.0,2.0,2.0,1,1,0,0,48,335000.0
13028,3+,SINGLE_FAMILY,summer,Anaheim,1967,2457.0,3.0,4.0,1,1,0,0,55,950000.0
13030,0,SINGLE_FAMILY,summer,Anaheim,1976,2276.0,3.0,4.0,1,1,0,0,46,945900.0
13031,3+,CONDO,summer,San Pedro,1987,1123.0,2.0,2.0,1,1,0,0,35,499999.0
13034,2,SINGLE_FAMILY,summer,San Pedro,1920,1206.0,1.0,2.0,0,0,0,0,102,699000.0
13035,1,CONDO,summer,Los Angeles,1978,1142.0,2.0,2.0,1,1,0,0,44,399000.0
13036,2,SINGLE_FAMILY,summer,San Pedro,1957,2512.0,3.0,3.0,1,1,0,0,65,1399000.0
13038,2,SINGLE_FAMILY,summer,San Pedro,1963,1796.0,2.0,4.0,1,1,0,1,59,839000.0
13039,1,SINGLE_FAMILY,summer,San Pedro,1950,1184.0,2.0,3.0,1,1,0,0,72,750000.0
13040,1,CONDO,summer,San Pedro,1986,1478.0,2.0,2.0,1,1,0,1,36,529000.0
13042,1,SINGLE_FAMILY,summer,San Pedro,1925,1104.0,1.0,3.0,1,1,0,0,97,750000.0
13043,1,SINGLE_FAMILY,summer,San Pedro,1956,1332.0,2.0,3.0,1,1,0,0,66,650000.0
13046,1,CONDO,summer,San Pedro,1990,1092.0,2.0,2.0,1,1,0,0,32,475000.0
13047,1,SINGLE_FAMILY,summer,San Pedro,1919,912.0,1.0,3.0,0,0,0,0,103,660000.0
13052,1,SINGLE_FAMILY,summer,San Pedro,1948,1189.0,2.0,3.0,1,1,1,0,74,650000.0
13054,2,SINGLE_FAMILY,summer,San Pedro,1963,2202.0,2.0,4.0,1,1,1,1,59,1050000.0
13055,1,SINGLE_FAMILY,summer,San Pedro,1927,1482.0,2.0,3.0,1,1,0,0,95,849000.0
13056,1,SINGLE_FAMILY,summer,San Pedro,1941,913.0,1.0,2.0,1,1,0,0,81,547500.0
13057,2,TOWNHOUSE,summer,San Pedro,1931,5377.0,3.0,3.0,1,1,0,0,91,1995000.0
13059,1,SINGLE_FAMILY,summer,Norco,1977,4215.0,5.0,8.0,1,1,1,0,45,505000.0
13060,1,SINGLE_FAMILY,summer,Norco,1956,1408.0,2.0,3.0,1,1,1,1,66,580000.0
13062,1,SINGLE_FAMILY,summer,Norco,1961,1902.0,3.0,3.0,1,1,1,0,61,684999.0
13063,1,SINGLE_FAMILY,summer,Norco,1961,1060.0,2.0,2.0,1,1,0,0,61,449000.0
13064,1,SINGLE_FAMILY,summer,Norco,1949,980.0,2.0,2.0,1,1,0,0,73,720000.0
13066,1,SINGLE_FAMILY,summer,Norco,1963,2386.0,3.0,5.0,1,1,1,0,59,715000.0
13067,2,SINGLE_FAMILY,summer,Norco,1964,1865.0,2.0,4.0,1,1,0,0,58,699900.0
13069,1,SINGLE_FAMILY,summer,Norco,1925,1876.0,3.0,6.0,0,0,0,0,97,749000.0
13070,1,SINGLE_FAMILY,summer,Norco,1973,1832.0,2.0,3.0,1,1,1,0,49,749000.0
13071,1,SINGLE_FAMILY,summer,Norco,1949,2224.0,3.0,4.0,0,0,0,0,73,749000.0
13072,1,SINGLE_FAMILY,summer,Norco,1964,1276.0,2.0,3.0,1,1,0,0,58,549000.0
13073,2,SINGLE_FAMILY,summer,Norco,1978,3949.0,4.0,5.0,1,1,1,1,44,1325000.0
13074,1,SINGLE_FAMILY,summer,Norco,1949,1828.0,2.0,4.0,1,1,0,0,73,715000.0
13075,1,SINGLE_FAMILY,summer,Norco,1964,1248.0,2.0,3.0,1,1,0,0,58,559900.0
13076,1,SINGLE_FAMILY,summer,Norco,1962,1430.0,2.0,3.0,1,1,0,0,60,560000.0
13077,1,SINGLE_FAMILY,summer,Norco,1949,2109.0,4.0,4.0,1,1,0,0,73,550000.0
13078,1,SINGLE_FAMILY,summer,Norco,2017,2855.0,2.0,4.0,1,1,0,0,5,989000.0
13079,2,SINGLE_FAMILY,summer,Norco,1990,3201.0,4.0,5.0,1,1,0,0,32,850000.0
13080,2,SINGLE_FAMILY,summer,Norco,2004,5284.0,5.0,5.0,1,1,1,1,18,1615000.0
13081,1,SINGLE_FAMILY,summer,Norco,1986,3339.0,3.0,5.0,1,1,1,0,36,699988.0
13082,1,SINGLE_FAMILY,summer,Norco,1969,2025.0,2.0,4.0,1,1,0,0,53,799900.0
13083,1,SINGLE_FAMILY,summer,Norco,1986,2054.0,2.0,4.0,1,1,0,0,36,679500.0
13084,1,SINGLE_FAMILY,summer,Norco,1976,3150.0,3.0,5.0,1,1,1,1,46,1099000.0
13085,1,SINGLE_FAMILY,summer,Norco,1962,1241.0,1.0,3.0,1,1,0,0,60,624900.0
13086,1,SINGLE_FAMILY,summer,Norco,1956,2441.0,2.0,3.0,1,1,0,0,66,1199999.0
13087,1,SINGLE_FAMILY,summer,Norco,2001,3438.0,5.0,4.0,1,1,0,0,21,1400000.0
13088,1,SINGLE_FAMILY,summer,Norco,1952,1500.0,2.0,4.0,1,1,0,0,70,650000.0
13089,1,SINGLE_FAMILY,summer,Whittier,1955,1597.0,2.0,3.0,1,1,1,1,67,889000.0
13090,1,SINGLE_FAMILY,summer,Whittier,1954,3000.0,3.0,4.0,1,1,1,1,68,875000.0
13091,0,SINGLE_FAMILY,summer,Hanford,1935,1773.0,2.0,2.0,0,0,0,0,87,240000.0
13092,0,SINGLE_FAMILY,summer,Hanford,2006,1934.0,2.0,3.0,1,0,0,0,16,319000.0
13093,0,SINGLE_FAMILY,summer,Hanford,1995,2393.0,2.0,3.0,1,0,0,0,27,485000.0
13094,0,SINGLE_FAMILY,summer,Hanford,1989,1649.0,2.0,3.0,0,0,0,0,33,299900.0
13095,0,SINGLE_FAMILY,summer,Hanford,1961,1242.0,2.0,3.0,1,0,0,0,61,219900.0
13097,0,SINGLE_FAMILY,summer,Hanford,2004,1503.0,2.0,3.0,1,0,1,0,18,369000.0
13098,0,SINGLE_FAMILY,summer,Hanford,1940,2431.0,3.0,3.0,1,0,0,0,82,380000.0
13099,0,SINGLE_FAMILY,summer,Hanford,1992,2148.0,2.0,4.0,1,0,0,0,30,325000.0
13101,1,SINGLE_FAMILY,summer,Hanford,1938,1021.0,1.0,2.0,1,1,0,0,84,239900.0
13103,0,SINGLE_FAMILY,summer,Hanford,1992,1862.0,3.0,4.0,1,0,0,0,30,319900.0
13104,0,SINGLE_FAMILY,summer,Hanford,1951,1388.0,2.0,3.0,0,0,0,0,71,275000.0
13110,1,SINGLE_FAMILY,summer,Long Beach,1942,1280.0,1.0,3.0,1,1,0,0,80,700000.0
13111,1,CONDO,summer,Long Beach,1974,1144.0,2.0,2.0,1,1,0,0,48,475000.0
13112,1,SINGLE_FAMILY,summer,Long Beach,1930,3900.0,4.0,5.0,1,1,1,0,92,1750000.0
13113,1,SINGLE_FAMILY,summer,Long Beach,1936,1528.0,2.0,3.0,1,1,0,0,86,968000.0
13114,1,SINGLE_FAMILY,summer,Long Beach,1942,1957.0,3.0,4.0,1,1,0,0,80,699000.0
13116,1,SINGLE_FAMILY,summer,Long Beach,1942,902.0,1.0,2.0,1,1,0,0,80,750000.0
13117,2,SINGLE_FAMILY,summer,Long Beach,1956,2586.0,3.0,4.0,1,1,1,0,66,1749999.0
13118,1,SINGLE_FAMILY,summer,Long Beach,1942,1737.0,2.0,3.0,1,1,0,0,80,839900.0
13119,3+,TOWNHOUSE,summer,Long Beach,1984,1240.0,3.0,3.0,1,1,0,0,38,539900.0
13120,1,SINGLE_FAMILY,summer,Long Beach,1938,1819.0,3.0,3.0,1,1,1,0,84,925000.0
13121,1,SINGLE_FAMILY,summer,Long Beach,1958,1157.0,1.0,2.0,1,1,0,0,64,785000.0
13122,1,CONDO,summer,Long Beach,1972,764.0,1.0,1.0,1,1,0,0,50,359000.0
13123,1,SINGLE_FAMILY,summer,Long Beach,1938,1368.0,2.0,3.0,1,1,0,0,84,599900.0
13125,2,SINGLE_FAMILY,summer,Long Beach,2007,3106.0,5.0,4.0,1,1,0,0,15,1088800.0
13126,3+,SINGLE_FAMILY,summer,Long Beach,1930,2809.0,3.0,4.0,1,1,0,0,92,1780000.0
13127,2,CONDO,summer,Long Beach,1968,782.0,2.0,2.0,1,1,0,0,54,375000.0
13128,0,SINGLE_FAMILY,summer,Long Beach,1942,1412.0,2.0,4.0,1,1,0,0,80,929900.0
13129,2,SINGLE_FAMILY,summer,Long Beach,2008,4744.0,5.0,5.0,1,1,0,0,14,2275999.0
13130,1,SINGLE_FAMILY,summer,Long Beach,1942,1850.0,2.0,3.0,1,1,0,0,80,925000.0
13132,2,SINGLE_FAMILY,spring,Long Beach,1974,2046.0,3.0,2.0,1,1,0,0,48,825000.0
13134,3+,SINGLE_FAMILY,spring,Long Beach,1920,3849.0,6.0,7.0,1,1,0,0,102,2149900.0
13135,2,SINGLE_FAMILY,spring,Long Beach,1964,3416.0,4.0,5.0,1,1,0,0,58,1299999.0
13136,3+,SINGLE_FAMILY,spring,Long Beach,2007,3355.0,4.0,5.0,1,1,0,0,15,1750000.0
13138,1,SINGLE_FAMILY,spring,Long Beach,1950,2430.0,3.0,4.0,1,1,1,1,72,1599000.0
13140,2,SINGLE_FAMILY,summer,Coachella,2013,1605.0,3.0,3.0,1,1,0,0,9,349000.0
13141,2,SINGLE_FAMILY,summer,Coachella,2013,1605.0,3.0,3.0,1,1,0,0,9,350000.0
13142,1,SINGLE_FAMILY,summer,Coachella,2009,1394.0,2.0,4.0,1,1,0,0,13,330000.0
13144,1,SINGLE_FAMILY,summer,Coachella,2009,1669.0,2.0,3.0,1,1,0,0,13,330000.0
13145,0,SINGLE_FAMILY,summer,Coachella,2004,1110.0,1.0,3.0,1,1,0,0,18,339000.0
13148,1,SINGLE_FAMILY,summer,Coachella,1989,1525.0,2.0,5.0,1,1,0,0,33,310000.0
13149,2,SINGLE_FAMILY,spring,Coachella,2008,2593.0,3.0,4.0,1,1,0,0,14,426000.0
13164,1,SINGLE_FAMILY,summer,Riverside,1952,1150.0,1.0,2.0,1,1,0,0,70,470000.0
13166,1,SINGLE_FAMILY,summer,Riverside,1954,1294.0,2.0,3.0,1,1,0,0,68,525000.0
13167,1,SINGLE_FAMILY,summer,Riverside,1926,883.0,1.0,2.0,1,1,0,0,96,450000.0
13168,1,SINGLE_FAMILY,summer,Riverside,1949,1016.0,1.0,2.0,1,1,0,0,73,459000.0
13169,1,SINGLE_FAMILY,summer,Riverside,1927,1668.0,2.0,3.0,1,1,0,0,95,639900.0
13170,1,SINGLE_FAMILY,summer,Riverside,1988,1813.0,2.0,3.0,1,1,0,0,34,595000.0
13171,2,SINGLE_FAMILY,summer,Riverside,2003,3136.0,4.0,5.0,1,1,0,0,19,995000.0
13172,1,SINGLE_FAMILY,summer,Riverside,1956,2088.0,2.0,3.0,1,1,0,0,66,549900.0
13173,1,SINGLE_FAMILY,summer,Riverside,1929,1252.0,1.0,3.0,1,1,0,0,93,525000.0
13174,1,SINGLE_FAMILY,summer,Riverside,1940,900.0,1.0,2.0,1,1,0,0,82,440000.0
13175,1,SINGLE_FAMILY,summer,Riverside,1952,1816.0,2.0,3.0,1,1,0,0,70,569900.0
13176,2,SINGLE_FAMILY,summer,Riverside,2005,5346.0,4.0,6.0,1,1,1,0,17,1650000.0
13177,1,SINGLE_FAMILY,summer,Riverside,1923,910.0,2.0,3.0,1,0,0,0,99,495000.0
13179,3+,SINGLE_FAMILY,summer,Riverside,1962,2944.0,3.0,4.0,1,1,0,0,60,744999.0
13185,0,SINGLE_FAMILY,summer,San Mateo,1947,1358.0,2.0,3.0,0,0,0,0,75,1238000.0
13186,0,SINGLE_FAMILY,summer,San Mateo,1892,3020.0,4.0,5.0,0,0,0,0,130,2595000.0
13187,0,SINGLE_FAMILY,summer,San Mateo,1944,2568.0,4.0,6.0,0,0,0,0,78,1480000.0
13188,1,SINGLE_FAMILY,summer,San Mateo,1944,970.0,1.0,3.0,1,1,0,0,78,1025000.0
13189,0,SINGLE_FAMILY,summer,San Mateo,1922,1693.0,2.0,3.0,1,0,0,0,100,1799000.0
13190,0,SINGLE_FAMILY,summer,San Mateo,1943,970.0,1.0,3.0,1,0,0,0,79,1090000.0
13191,0,TOWNHOUSE,summer,San Mateo,2018,1375.0,2.0,3.0,0,0,0,0,4,1389000.0
